Name;Min;Max;Calories;Gram_Prot;Gram_Fat;Gram_Carb
WHITING,MIXED SPECIES,RAW 1 fillet;0;5;90;1831;131;0
WHITING,MXD SP,CKD,DRY HEAT 1 fillet;0;10;116;2348;169;0
WOLFFISH,ATLANTIC,RAW .5 fillet;0;10;96;175;239;0
YELLOWTAIL,MXD SP,RAW .5 fillet;0;19;146;2314;524;0
CRAB,ALASKA KING,RAW 1 leg;0;3;84;1829;6;0
CRAB,ALASKA KING,CKD,MOIST HEAT 1 leg;0;14;97;1935;154;0
CRAB,ALASKA KING,IMITN,MADE FROM SURIMI 3 oz;0;4;95;762;46;150
CRAB,BLUE,RAW 3 oz;0;17;87;1806;108;4
CRAB,BLUE,CKD,MOIST HEAT 1 cup, flaked and pieces;0;18;102;202;177;0
CRAB,BLUE,CANNED 1 cup;0;4;99;2052;123;0
CRAB,BLUE,CRAB CAKES 1 cake;0;2;155;2021;752;48
CRAB,DUNGENESS,RAW 3 oz;0;12;86;1741;97;74
CRAB,QUEEN,RAW 3 oz;0;10;90;185;118;0
CRAYFISH,MXD SP,WILD,RAW 3 oz;0;3;77;1597;95;0
CRAYFISH,MXD SP,WILD,CKD,MOIST HEAT 3 oz;0;11;82;1677;12;0
LOBSTER,NORTHERN,RAW 1 lobster;0;9;90;188;9;5
LOBSTER,NORTHERN,CKD,MOIST HEAT 1 cup;0;2;98;205;59;128
SHRIMP,MIXED SPECIES,RAW 1 medium;0;10;106;2031;173;91
SHRIMP,MXD SP,CKD,BREADED&FRIED 3 oz;0;0;242;2139;1228;1147
SHRIMP,MXD SP,CKD,MOIST HEAT 3 oz;0;17;99;2091;108;0
SHRIMP,MXD SP,CND 1 cup;0;6;100;2042;136;0
SHRIMP,MXD SP,IMITN,MADE FROM SURIMI 3 oz;0;1;101;1239;147;913
SPINY LOBSTER,MXD SP,RAW 1 lobster;0;2;112;206;151;243
ABALONE,MIXED SPECIES,RAW 3 oz;0;10;105;171;76;601
ABALONE,MXD SP,CKD,FRIED 3 oz;0;14;189;1963;678;1105
CLAM,MIXED SPECIES,RAW 1 cup,  (with liquid and clams);0;15;74;1277;97;257
CLAM,MXD SP,CKD,BREADED&FRIED 3 oz;0;2;202;1424;1115;1033
CLAM,MXD SP,CKD,MOIST HEAT 3 oz;0;8;148;2555;195;513
CLAM,MXD SP,CND,DRND SOL 1 cup;0;10;148;2555;195;513
CLAM,MXD SP,CND,LIQ 1 cup;0;9;2;4;2;1
CUTTLEFISH,MXD SP,RAW 3 oz;0;5;79;1624;7;82
MUSSEL,BLUE,RAW 1 cup;0;10;86;119;224;369
MUSSEL,BLUE,CKD,MOIST HEAT 3 oz;0;0;172;238;448;739
OCTOPUS,COMMON,RAW 3 oz;0;1;82;1491;104;22
OYSTER,EASTERN,WILD,RAW 1 cup;0;10;68;705;246;391
OYSTER,EASTERN,CKD,BREADED&FRIED 3 oz;0;14;197;877;1258;1162
OYSTER,EASTERN,WILD,CKD,MOIST HEAT 3 oz;0;17;137;141;491;782
OYSTER,EASTERN,CANNED 1 cup,  drained;0;5;69;706;247;391
OYSTER,PACIFIC,RAW 1 medium;0;5;81;945;23;495
SCALLOP,MIXED SPECIES,RAW 1 unit,  2 large or 5 small;0;9;88;1678;76;236
SCALLOP,MXD SP,CKD,BREADED&FRIED 2 large;0;2;215;1807;1094;1013
SCALLOP,MXD SP,IMITN,MADE FROM SURIMI 3 oz;0;16;99;1277;41;1062
SQUID,MIXED SPECIES,RAW 1 oz, boneless;0;9;92;1558;138;308
SQUID,MXD SP,CKD,FRIED 3 oz;0;3;175;1794;748;779
WHELK,UNSPECIFIED,RAW 3 oz;0;11;137;2384;4;776
WHELK,UNSPEC,CKD,MOIST HEAT 3 oz;0;19;275;4768;8;1552
SALMON,CHINOOK,SMOKED,(LOX),REG 1 oz;0;2;117;1828;432;0
SALMON,CHUM,CND,WO/SALT,DRND SOL W/BONE 1 can;0;12;141;2143;55;0
SALMON,PINK,CND,WO/SALT,SOL W/BONE&LIQ 1 can;0;7;139;1978;605;0
SALMON,SOCKEYE,CND,WO/SALT,DRND SOL W/BONE 1 can;0;11;153;2047;731;0
TUNA,LT,CND IN OIL,WO/SALT,DRND SOL 1 can;0;18;198;2913;821;0
TUNA,LT,CND IN H2O,WO/SALT,DRND SOL 1 can;0;19;116;2551;82;0
TUNA,WHITE,CND IN OIL,WO/SALT,DRND SOL 1 can;0;17;186;2653;808;0
TUNA,WHITE,CND IN H2O,WO/SALT,DRND SOL 1 can;0;3;128;2362;297;0
BASS,FRESHWATER,MXD SP,CKD,DRY HEAT 1 fillet;0;1;146;2418;473;0
BASS,STRIPED,CKD,DRY HEAT 1 fillet;0;6;124;2273;299;0
BLUEFISH,COOKED,DRY HEAT 1 fillet;0;1;159;2569;544;0
BURBOT,COOKED,DRY HEAT 1 fillet;0;7;115;2476;104;0
BUTTERFISH,CKD,DRY HEAT 1 fillet;0;8;187;2215;1028;0
COD,PACIFIC,CKD,DRY HEAT 1 fillet;0;8;105;2295;81;0
CUSK,COOKED,DRY HEAT 1 fillet;0;15;112;2435;88;0
DOLPHINFISH,CKD,DRY HEAT 1 fillet;0;16;109;2372;9;0
DRUM,FRESHWATER,CKD,DRY HEAT 1 fillet;0;17;153;2249;632;0
HALIBUT,GREENLAND,CKD,DRY HEAT .5 fillet;0;10;239;1842;1774;0
HERRING,PACIFIC,CKD,DRY HEAT 1 fillet;0;10;250;2101;1779;0
LING,COOKED,DRY HEAT 1 fillet;0;13;111;2435;82;0
LINGCOD,COOKED,DRY HEAT .5 fillet;0;7;109;2264;136;0
MACKEREL,KING,CKD,DRY HEAT .5 fillet;0;14;134;260;256;0
MACKEREL,PACIFIC&JACK,MXD SP,CKD,DRY HEAT 1 oz, boneless;0;13;201;2573;1012;0
MILKFISH,COOKED,DRY HEAT 3 oz;0;19;190;2632;863;0
MONKFISH,COOKED,DRY HEAT 3 oz;0;2;97;1856;195;0
PIKE,WALLEYE,CKD,DRY HEAT 1 fillet;0;5;119;2454;156;0
POLLOCK,ATLANTIC,CKD,DRY HEAT .5 fillet;0;14;118;2492;126;0
POUT,OCEAN,CKD,DRY HEAT .5 fillet;0;5;102;2133;117;0
ROE,MXD SP,CKD,DRY HEAT 1 oz;0;7;204;2862;823;192
SABLEFISH,COOKED,DRY HEAT .5 fillet;0;12;250;1719;1962;0
SALMON,ATLANTIC,WILD,CKD,DRY HEAT .5 fillet;0;3;182;2544;813;0
SALMON,CHINOOK,CKD,DRY HEAT .5 fillet;0;9;231;2572;1338;0
SALMON,CHUM,CKD,DRY HEAT .5 fillet;0;17;154;2582;483;0
SALMON,PINK,CKD,DRY HEAT .5 fillet;0;5;149;2556;442;0
SCUP,COOKED,DRY HEAT 1 fillet;0;19;135;2421;35;0
SEATROUT,MXD SP,CKD,DRY HEAT 1 fillet;0;7;133;2146;463;0
SHAD,AMERICAN,CKD,DRY HEAT 1 fillet;0;19;252;2171;1765;0
SPOT,COOKED,DRY HEAT 1 fillet;0;5;158;2373;628;0
SUCKER,WHITE,CKD,DRY HEAT 1 fillet;0;12;119;2149;297;0
SUNFISH,PUMPKIN SD,CKD,DRY HEAT 1 fillet;0;7;114;2487;9;0
TROUT,MXD SP,CKD,DRY HEAT 1 fillet;0;14;190;2663;847;0
TUNA,SKIPJACK,FRSH,CKD,DRY HEAT .5 fillet;0;0;132;2821;129;0
TUNA,YELLOWFIN,FRSH,CKD,DRY HEAT 3 oz;0;14;139;2997;122;0
TURBOT,EUROPEAN,CKD,DRY HEAT .5 fillet;0;4;122;2058;378;0
WHITEFISH,MXD SP,CKD,DRY HEAT 1 fillet;0;13;172;2447;751;0
WOLFFISH,ATLANTIC,CKD,DRY HEAT .5 fillet;0;12;123;2244;306;0
YELLOWTAIL,MXD SP,CKD,DRY HEAT .5 fillet;0;15;187;2967;672;0
CRAB,DUNGENESS,CKD,MOIST HEAT 3 oz;0;1;110;2232;124;95
CRAB,QUEEN,CKD,MOIST HEAT 3 oz;0;7;115;2372;151;0
SPINY LOBSTER,MXD SP,CKD,MOIST HEAT 1 lobster;0;12;143;2641;194;312
CUTTLEFISH,MXD SP,CKD,MOIST HEAT 3 oz;0;18;158;3248;14;164
OCTOPUS,COMMON,CKD,MOIST HEAT 3 oz;0;4;164;2982;208;44
OYSTER,PACIFIC,CKD,MOIST HEAT 1 medium;0;11;163;189;46;99
ROUGHY,ORANGE,CKD,DRY HEAT 3 oz;0;14;105;2264;9;0
CATFISH,CHANNEL,WILD,CKD,DRY HEAT 1 fillet;0;12;105;1847;285;0
CATFISH,CHANNEL,FARMED,RAW 1 fillet;0;10;135;1555;759;0
CATFISH,CHANNEL,FARMED,CKD,DRY HEAT 1 fillet;0;8;152;1872;802;0
SALMON,ATLANTIC,FARMED,RAW .5 fillet;0;16;208;2042;1342;0
SALMON,ATLANTIC,FARMED,CKD,DRY HEAT .5 fillet;0;2;206;221;1235;0
SALMON,COHO,FARMED,RAW 1 fillet;0;9;160;2127;767;0
SALMON,COHO,FARMED,CKD,DRY HEAT 1 fillet;0;19;178;243;823;0
TROUT,RAINBOW,FARMED,RAW 1 fillet;0;16;138;2087;54;0
TROUT,RAINBOW,FARMED,CKD,DRY HEAT 1 fillet;0;5;169;2427;72;0
CRAYFISH,MXD SP,FARMED,RAW 3 oz;0;7;72;1485;97;0
CRAYFISH,MXD SP,FARMED,CKD,MOIST HEAT 3 oz;0;3;87;1752;13;0
OYSTER,EASTERN,WILD,CKD,DRY HEAT 3 oz;0;12;72;825;19;48
OYSTER,EASTERN,FARMED,RAW 3 oz;0;10;59;522;155;553
OYSTER,EASTERN,FARMED,CKD,DRY HEAT 3 oz;0;0;79;70;212;728
SALMON,COHO,WILD,CKD,DRY HEAT .5 fillet;0;1;139;2345;43;0
CONCH,BAKED OR BROILED 1 cup, sliced;0;14;130;263;12;17
USDA COMMODITY,SALMON NUGGETS,BREADED,FRZ,HTD ;0;11;212;1269;1172;1396
USDA COMMODITY,SALMON NUGGETS,CKD AS PURCHASED,UNHTD ;0;11;189;1197;1043;1185
SALMON,PINK,CND,DRND SOL W/BONE ;0;14;136;2308;483;0
FISH,TILAPIA,RAW ;0;2;96;2008;17;0
FISH,TILAPIA,CKD,DRY HEAT ;0;0;128;2615;265;0
BEANS,ADZUKI,MATURE SEEDS,RAW 1 cup;0;1;329;1987;53;629
BEANS,ADZUKI,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;5;128;752;1;2477
BEANS,ADZUKI,MATURE SEEDS,CND,SWTND 1 cup;0;16;237;38;3;5501
BEANS,ADZUKI,YOKAN,MATURE SEEDS 1 slice;0;0;260;329;12;6072
BEANS,BAKED,HOME PREPARED 1 cup;0;10;155;554;515;2163
BEANS,BKD,CND,PLN OR VEGETARIAN 1 cup;0;17;94;475;37;2114
BEANS,BKD,CND,W/BF 1 cup;0;12;121;638;345;1691
BEANS,BKD,CND,W/FRANKS 1 cup;0;8;142;675;657;1539
BEANS,BKD,CND,W/PORK 1 cup;0;12;106;519;155;1999
BEANS,BKD,CND,W/PORK&SWT SAU 1 cup;0;6;112;529;144;2112
BEANS,BKD,CND,W/PORK&TOMATO SAU 1 cup;0;12;94;515;93;1869
BEANS,BLACK,MATURE SEEDS,RAW 1 cup;0;8;341;216;142;6236
BEANS,BLACK,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;9;132;886;54;2371
BEANS,BLACK TURTLE SOUP,MATURE SEEDS,RAW 1 cup;0;12;339;2125;9;6325
BEANS,BLACK TURTLE SOUP,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;15;130;818;35;2435
BEANS,BLACK TURTLE SOUP,MATURE SEEDS,CND 1 cup;0;10;91;603;29;1656
BEANS,CRANBERRY (ROMAN),MATURE SEEDS,RAW 1 cup;0;0;335;2303;123;6005
BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;16;136;934;46;2446
BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CND 1 cup;0;13;83;554;28;1512
BEANS,FRENCH,MATURE SEEDS,RAW 1 cup;0;12;343;1881;202;6411
BEANS,FRENCH,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;10;129;705;76;2402
BEANS,GREAT NORTHERN,MATURE SEEDS,RAW 1 cup;0;2;339;2186;114;6237
BEANS,GREAT NORTHERN,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;4;118;833;45;2109
BEANS,GREAT NORTHERN,MATURE SEEDS,CND 1 cup;0;19;114;737;39;2102
BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,RAW 1 cup;0;15;333;2358;83;6001
BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;19;127;867;5;228
BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CND 1 cup;0;19;84;522;6;145
BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,RAW 1 cup;0;7;330;2437;25;598
BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;0;124;913;9;2241
BEANS,KIDNEY,RED,MATURE SEEDS,RAW 1 cup;0;13;337;2253;106;6129
BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;7;127;867;5;228
BEANS,KIDNEY,RED,MATURE SEEDS,CND 1 cup;0;15;84;526;36;1554
BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,RAW 1 cup;0;5;329;2533;45;5833
BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;10;123;949;17;2185
BEANS,NAVY,MATURE SEEDS,RAW 1 cup;0;1;337;2233;15;6075
BEANS,NAVY,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;10;140;823;62;2605
BEANS,NAVY,MATURE SEEDS,CND 1 cup;0;8;113;753;43;2045
BEANS,PINK,MATURE SEEDS,RAW 1 cup;0;11;343;2096;113;6419
BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;18;149;906;49;2791
BEANS,PINTO,MATURE SEEDS,RAW 1 cup;0;8;347;2142;123;6255
BEANS,PINTO,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;8;143;901;65;2622
BEANS,PINTO,MATURE SEEDS,CND 1 cup;0;3;86;486;81;1525
BEANS,SML WHITE,MATURE SEEDS,RAW 1 cup;0;19;336;2111;118;6225
BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;16;142;897;64;2581
BEANS,YEL,MATURE SEEDS,RAW 1 cup;0;14;345;220;26;607
BEANS,YEL,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;1;144;916;108;2527
BEANS,WHITE,MATURE SEEDS,RAW 1 cup;0;6;333;2336;85;6027
BEANS,WHITE,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;16;139;973;35;2509
BEANS,WHITE,MATURE SEEDS,CND 1 cup;0;9;114;726;29;212
BROADBEANS (FAVA BEANS),MATURE SEEDS,RAW 1 cup;0;14;341;2612;153;5829
BROADBEANS (FAVA BNS),MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;15;110;76;4;1965
BROADBEANS (FAVA BNS),MATURE SEEDS,CND 1 cup;0;14;71;547;22;1241
CAROB FLOUR 1 cup;0;19;222;462;65;8888
CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW 1 cup;0;10;364;193;604;6065
CHICKPEAS ,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;16;164;886;259;2742
CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,CND 1 cup;0;1;119;495;114;2261
CHILI WITH BEANS,CANNED 1 cup;0;6;112;571;549;1191
COWPEAS,CATJANG,MATURE SEEDS,RAW 1 cup;0;8;343;2385;207;5964
COWPEAS,CATJANG,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;7;117;813;71;2032
COWPEAS,COMMON (BLACKEYES,CROWDER,SOUTHERN),MTRE SEEDS,RAW 1 cup;0;10;336;2352;126;6003
COWPEAS,COMMON (BLKEYES,CRWDR,STHRN),MTURE,CKD,BLD,WO/SALT 1 cup;0;16;116;773;53;2076
COWPEAS,COMMON,MATURE SEEDS,CND,PLN 1 cup;0;8;77;474;55;1363
COWPEAS,COMMON,MATURE SEEDS,CND W/PORK 1 cup;0;12;83;274;16;1653
HYACINTH BNS,MATURE SEEDS,RAW 1 cup;0;0;344;239;169;6076
HYACINTH BNS,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;2;117;814;58;207
LENTILS,RAW 1 cup;0;5;353;258;106;6008
LENTILS,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;16;116;902;38;2013
LIMA BNS,LRG,MATURE SEEDS,RAW 1 cup;0;13;338;2146;69;6338
LIMA BNS,LRG,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;9;115;78;38;2088
LIMA BNS,LRG,MATURE SEEDS,CND 1 cup;0;18;79;493;17;1491
LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,RAW 1 cup;0;16;335;2062;93;6283
LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;2;126;804;38;2331
LUPINS,MATURE SEEDS,RAW 1 cup;0;19;371;3617;974;4038
LUPINS,MATURE SEEDS,CKD,BLD,WO/ SALT 1 cup;0;0;119;1557;292;988
MOTHBEANS,MATURE SEEDS,RAW 1 cup;0;7;343;2294;161;6152
MOTHBEANS,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;18;117;781;55;2096
MUNG BNS,MATURE SEEDS,RAW 1 cup;0;3;347;2386;115;6262
MUNG BNS,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;0;105;702;38;1915
NOODLES,CHINESE,CELLOPHANE OR LONG RICE (MUNG BNS),DEHYD 1 cup;0;13;351;16;6;8609
MUNGO BNS,MATURE SEEDS,RAW 1 cup;0;11;341;2521;164;5899
MUNGO BNS,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;11;105;754;55;1834
PEAS,SPLIT,MATURE SEEDS,RAW 1 cup;0;2;341;2455;116;6037
PEAS,SPLIT,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;11;118;834;39;211
PEANUTS,ALL TYPES,RAW 1 cup;0;10;567;258;4924;1613
PEANUTS,ALL TYPES,CKD,BLD,W/SALT 1 cup,  in shell, edible yield;0;9;318;135;2201;2126
PEANUTS,ALL TYPES,OIL-ROASTED,W/SALT 1 cup, chopped;0;11;599;2803;525;1526
PEANUTS,ALL TYPES,DRY-ROASTED,W/SALT 1 oz;0;0;585;2368;4966;2151
PEANUTS,SPANISH,RAW 1 cup;0;3;570;2615;496;1582
PEANUTS,SPANISH,OIL-ROASTED,W/SALT 1 cup;0;19;579;2801;4904;1745
PEANUTS,VALENCIA,RAW 1 cup;0;4;570;2509;4758;2091
PEANUTS,VALENCIA,OIL-ROASTED,W/SALT 1 cup;0;1;589;2704;5124;163
PEANUTS,VIRGINIA,RAW 1 cup;0;13;563;2519;4875;1654
PEANUTS,VIRGINIA,OIL-ROASTED,W/SALT 1 cup;0;0;578;2587;4862;1986
PEANUT BUTTER,CHUNK STYLE,W/SALT 1 cup;0;10;589;2406;4994;2157
PEANUT BUTTER,SMOOTH STYLE,W/ SALT 1 cup;0;2;588;2509;5039;1956
PEANUT FLOUR,DEFATTED 1 cup;0;7;327;522;55;347
PEANUT FLOUR,LOW FAT 1 cup;0;13;428;338;219;3127
PIGEON PEAS (RED GM),MATURE SEEDS,RAW 1 cup;0;2;343;217;149;6278
PIGEON PEAS (RED GM),MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;12;121;676;38;2325
REFRIED BNS,CND,TRADITIONAL STYLE (INCLUDES USDA COMMODITY) 1 cup;0;6;91;541;117;1526
BACON,MEATLESS 1 cup;0;7;310;1068;2952;632
MEAT EXTENDER 1 cup;0;2;313;3811;297;3832
SAUSAGE,MEATLESS 1 link;0;14;257;1853;1816;984
SOYBEANS,MATURE SEEDS,RAW 1 cup;0;8;446;3649;1994;3016
SOYBEANS,MATURE CKD,BLD,WO/SALT 1 cup;0;18;173;1664;897;993
SOYBEANS,MATURE SEEDS,RSTD,SALTED 1 cup;0;11;471;3522;254;3355
SOYBEANS,MATURE SEEDS,DRY RSTD 1 cup;0;7;451;3958;2162;3272
MISO 1 cup;0;10;199;1169;601;2647
NATTO 1 cup;0;9;212;1772;110;1436
TEMPEH 1 cup;0;2;193;1854;108;939
SOY FLOUR,FULL-FAT,RAW 1 cup,  stirred;0;7;436;3454;2065;3519
SOY FLR,FULL-FAT,RSTD 1 cup,  stirred;0;14;441;348;2186;3367
SOY FLOUR,DEFATTED 1 cup;0;9;330;4701;122;3837
SOY FLOUR,LOW-FAT 1 cup,  stirred;0;19;375;4551;89;3493
SOY MEAL,DEFATTED,RAW 1 cup;0;7;339;4495;239;4014
SOYMILK,ORIGINAL & VANILLA,UNFORTIFIED 1 cup;0;8;54;327;175;628
SOY PROT CONC,PRODUCED BY ALCOHOL EXTRACTION 1 oz;0;15;331;5813;46;3091
SOY PROTEIN ISOLATE 1 oz;0;6;338;8069;339;736
SOY SAU MADE FROM SOY&WHEAT (SHOYU) 1 cup;0;12;53;628;4;761
SOY SAU MADE FROM SOY (TAMARI) 1 tbsp;0;8;60;1051;1;557
SOY SAU MADE FROM HYDROLYZED VEG PROT 1 tbsp;0;19;40;243;8;773
TOFU,FIRM,PREP W/CA SULFATE&MAGNESIUM CHLORIDE (NIGARI) .5 cup;0;7;70;819;417;169
"TOFU,SOFT,PREP W/CA SULFATE&MAGNESIUM CHLORIDE (NIGARI) 1 cup,  (1/2"" cubes)";0;18;61;655;369;18
TOFU,DRIED-FROZEN (KOYADOFU) 1 piece;0;18;480;4794;3034;1456
TOFU,FRIED 1 oz;0;7;271;1719;2018;1049
TOFU,OKARA 1 cup;0;16;77;322;173;1254
TOFU,SALTED&FERMENTED (FUYU) 1 block;0;0;116;815;80;515
YARDLONG BNS,MATURE SEEDS,RAW 1 cup;0;14;347;2433;131;6191
YARDLONG BNS,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;0;118;829;45;2109
WINGED BNS,MATURE SEEDS,RAW 1 cup;0;3;409;2965;1632;4171
BEANS,WINGED,MATURE SEEDS,CKD,BLD,WO/SALT 1 cup;0;3;147;1062;584;1494
HUMMUS,HOME PREP 1 cup;0;19;177;486;859;2012
"FALAFEL,HOME-PREPARED 1 patty,  (approx 2-1/4"" dia)";0;0;333;1331;178;3184
SOYMILK,ORIGINAL & VANILLA,W/ ADDED CA,VITAMINS A & D 1 cup;0;18;43;26;147;492
LENTILS,PINK,RAW 1 cup;0;12;345;2495;217;5915
VEGGIE BURGERS OR SOYBURGERS  UNPREP 1 pattie;0;14;177;157;63;1427
PEANUT SPRD,RED SUGAR 2 tbsp;0;6;650;248;5489;1423
PEANUT BUTTER,SMOOTH,RED FAT ;0;10;520;259;340;3565
ENSURE FIBER W/ FOS,LIQ ;0;18;97;343;238;1636
PEANUT BUTTER,SMOOTH,VIT & MINERAL FORT 1 cup;0;11;591;2572;5081;1875
PEANUT BUTTER,CHUNKY,VITAMIN&MINERAL FORT 2 tbsp;0;0;593;2606;5147;1769
CHICKPEA FLOUR (BESAN) 1 cup;0;3;387;2239;669;5782
HUMMUS,COMMERCIAL 1 cup;0;1;166;79;96;1429
TOFU,EX FIRM,PREP W/NIGARI .2 block;0;17;91;989;583;20
TOFU,HARD,PREP W/NIGARI .25 block;0;9;146;1268;999;439
MORI-NU,TOFU,SILKEN,SOFT 1 slice;0;4;55;48;27;29
MORI-NU,TOFU,SILKEN,FIRM 1 slice;0;11;62;69;27;24
MORI-NU,TOFU,SILKEN,EX FIRM 1 slice;0;17;55;74;19;20
MOR-NU,TOFU,SILKEN,LITE FIRM 1 slice;0;16;37;63;8;11
MORI-NU,TOFU,SILKEN,LITE EX FIRM 1 slice;0;4;38;70;7;10
SOYMILK,CHOC,UNFORTIFIED 1 cup;0;18;63;226;153;995
USDA CMDTY,PNUT BUTTER,SMOOTH 2 tbsp;0;1;588;2193;4954;2398
SOYMILK,CHOC,W/ ADDED CA,VITAMINS A & D 1 cup;0;0;63;226;153;995
REFRIED BNS,CND,VEGETARIAN 1 cup;0;19;83;528;87;135
REFRIED BNS,CND,FAT-FREE 1 cup;0;3;79;534;45;135
FRIJOLES ROJOS VOLTEADOS (REFRIED BNS,RED,CANNED) 1 cup;0;4;144;50;693;1547
TEMPEH,CKD ;0;13;196;1819;1138;935
SOY PROT ISOLATE,PROT TECHNOLOGIES INTERNATIONAL,SUPRO 1 oz;0;1;388;8775;40;0
SOY PROT ISOLATE,PROT TECHNOLOGIES INTERNATIONAL,PROPLUS 1 oz;0;18;380;860;40;0
CAMPBELL SOUP CO.,CAMPBELL'S BRN SUGAR&BACON FLAV BKD BNS .5 cup;0;12;123;385;192;2308
CAMPBELL SOUP COMPANY,CAMPBELL'S PORK & BNS .5 cup;0;18;106;462;115;1923
CAMPBELL SOUP COMPANY,PACE,TRADITIONAL REFRIED BNS .5 cup;0;15;67;417;0;1083
CAMPBELL SOUP COMPANY,PACE,SALSA REFRIED BNS .5 cup;0;14;60;333;0;1167
CAMPBELL SOUP COMPANY,PACE,SPICY JALAPENO REFRIED BNS .5 cup;0;14;63;417;0;1167
VITASOY USA,NASOYA LITE FIRM TOFU .25 package;0;1;54;83;17;13
VITASOY USA,ORGANIC NASOYA SUPER FIRM CUBED TOFU 1 serving;0;16;122;124;63;39
VITASOY USA,ORGANIC NASOYA EX FIRM TOFU .2 package;0;7;98;101;52;28
VITASOY USA,ORGANIC NASOYA FIRM TOFU .2 package;0;12;84;89;44;23
VITASOY USA,VITASOY ORGANIC CREAMY ORIGINAL SOYMILK 1 cup;0;17;44;29;16;45
VITASOY USA,VITASOY ORGNAIC CLASSIC ORIGINAL SOYMILK 1 cup;0;16;47;32;18;45
VITASOY USA,VITASOY LT VANILLA SOYMILK 1 cup;0;15;30;16;82;41
SOYMILK (ALL FLAVORS),UNSWTND,W/ ADDED CA,VITAMINS A & D 1 cup;0;18;33;286;161;174
SOYMILK (ALL FLAVORS),ENHANCED 1 cup;0;19;45;294;199;345
SOYMILK,ORIGINAL & VANILLA,LT,W/ ADDED CA,VITAMINS A & D 1 cup;0;14;30;238;77;351
SOYMILK,CHOC & OTHER FLAVORS,LT,W/ ADDED CA,VITAMINS A & D 1 cup;0;14;47;21;64;824
SOYMILK,ORIGINAL & VANILLA,LT,UNSWTND,W/ ADDED CA,VIT A & D 1 cup;0;17;34;262;85;385
SOYMILK (ALL FLAVORS),LOWFAT,W/ ADDED CA,VITAMINS A & D 1 cup;0;15;41;165;62;72
SOYMILK (ALL FLAVORS),NONFAT,W/ ADDED CA,VITAMINS A & D 1 cup;0;15;27;247;0;422
SILK PLN,SOYMILK 1 cup;0;16;41;288;165;329
SILK VANILLA,SOYMILK 1 cup;0;17;41;247;144;412
SILK CHOC,SOYMILK 1 cup;0;12;58;206;144;947
SILK LT PLN,SOYMILK 1 cup;0;1;29;247;82;329
SILK LT VANILLA,SOYMILK 1 cup;0;0;33;247;82;412
SILK LT CHOC,SOYMILK 1 cup;0;18;49;206;62;905
SILK PLUS OMEGA-3 DHA,SOYMILK 1 cup;0;13;45;288;206;329
SILK PLUS FOR BONE HEALTH,SOYMILK 1 cup;0;12;41;247;144;453
SILK PLUS FIBER,SOYMILK 1 cup;0;17;41;247;144;576
SILK UNSWTND,SOYMILK 1 cup;0;10;33;288;165;165
SILK VERY VANILLA,SOYMILK 1 cup;0;15;53;247;165;782
